asus,FW_BLUECAVE_300438446417,i2c-tools,3.1.2,3
asus,FW_BLUECAVE_300438446417,i2c-tools,3.1.2,3
asus,FW_BLUECAVE_300438446417,netatalk,3.0.5,17
asus,FW_BLUECAVE_300438446417,iw,3.17,13
asus,FW_BLUECAVE_300438446417,lighttpd,1.4.39,27
asus,FW_BLUECAVE_300438446417,socat,1.7.3.2,3
asus,FW_BLUECAVE_300438446417,quagga,0.99.24,12
asus,FW_BLUECAVE_300438446417,netatalk,3.0.5,17
asus,FW_BLUECAVE_300438446417,netatalk,3.0.5,17
asus,FW_BLUECAVE_300438446417,bluez,5.41,23
asus,FW_BLUECAVE_300438446417,bluez,5.41,23
asus,FW_BLUECAVE_300438446417,bluez,5.41,23
asus,FW_BLUECAVE_300438446417,bluez,5.41,23
asus,FW_BLUECAVE_300438446417,mtd-utils,1.5.0,8
asus,FW_RT_ACRH17_300438251569,busybox,1.17.4,54
asus,FW_RT_ACRH17_300438251569,ethtool,3.7,25
asus,FW_RT_ACRH17_300438251569,wpa_supplicant,2.7,7
asus,FW_RT_ACRH17_300438251569,wpa_supplicant,2.7,7
asus,FW_RT_ACRH17_300438251569,avahi,0.6.31,4
asus,FW_RT_ACRH17_300438251569,bridge-utils,1.0.6,7
asus,FW_RT_ACRH17_300438251569,dnsmasq,2.80,4
asus,FW_RT_ACRH17_300438251569,mtd-utils,1.5.0,8
asus,FW_RT_ACRH17_300438251569,mtd-utils,1.5.0,8
asus,FW_RT_ACRH17_300438251569,openssl,1.0.2,80
asus,FW_RT_ACRH17_300438251569,mtd-utils,1.5.0,8
asus,FW_RT_ACRH17_300438251569,wget,1.16,15
asus,FW_BLUECAVE_300438446468,busybox,1.17.4,54
asus,FW_BLUECAVE_300438446468,ethtool,2.6.36,37
asus,FW_BLUECAVE_300438446468,wpa_supplicant,2.6,8
asus,FW_BLUECAVE_300438446468,wpa_supplicant,2.6,8
asus,FW_BLUECAVE_300438446468,avahi,0.7,2
asus,FW_BLUECAVE_300438446468,bridge-utils,1.0.6,7
asus,FW_BLUECAVE_300438446468,dnsmasq,2.80,4
asus,FW_BLUECAVE_300438446468,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438446468,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438446468,openssl,1.0.2,80
asus,FW_BLUECAVE_300438446468,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438446468,wget,1.20.1,1
asus,FW_BLUECAVE_300438446468,mtd-utils,1.4.6,12
asus,FW_BLUECAVE_300438446468,mtd-utils,1.4.6,12
asus,FW_BLUECAVE_300438446468,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438446468,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438446468,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438446468,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438446468,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438446468,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438446468,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438446468,netatalk,3.0.5,17
asus,FW_BLUECAVE_300438446468,i2c-tools,3.1.2,3
asus,FW_BLUECAVE_300438446468,i2c-tools,3.1.2,3
asus,FW_BLUECAVE_300438446468,i2c-tools,3.1.2,3
asus,FW_BLUECAVE_300438446468,i2c-tools,3.1.2,3
asus,FW_BLUECAVE_300438446468,netatalk,3.0.5,17
asus,FW_BLUECAVE_300438446468,iw,3.17,13
asus,FW_BLUECAVE_300438446468,lighttpd,1.4.39,27
asus,FW_BLUECAVE_300438446468,socat,1.7.3.2,3
asus,FW_BLUECAVE_300438446468,quagga,0.99.24,12
asus,FW_BLUECAVE_300438446468,netatalk,3.0.5,17
asus,FW_BLUECAVE_300438446468,netatalk,3.0.5,17
asus,FW_BLUECAVE_300438446468,bluez,5.41,23
asus,FW_BLUECAVE_300438446468,bluez,5.41,23
asus,FW_BLUECAVE_300438446468,bluez,5.41,23
asus,FW_BLUECAVE_300438446468,bluez,5.41,23
asus,FW_BLUECAVE_300438446468,mtd-utils,1.5.0,8
asus,FW_RT_AC86U_300438648260,bridge-utils,1.5,2
asus,FW_RT_AC86U_300438648260,mtd-utils,1.5.0,8
asus,FW_RT_AC86U_300438648260,mtd-utils,1.5.0,8
asus,FW_RT_AC86U_300438648260,mtd-utils,1.5.0,8
asus,FW_RT_AC86U_300438648260,mtd-utils,1.5.0,8
asus,FW_RT_AC86U_300438648260,mtd-utils,1.5.0,8
asus,FW_RT_AC86U_300438648260,mtd-utils,1.5.0,8
asus,FW_RT_AC86U_300438648260,mtd-utils,1.5.0,8
asus,FW_RT_AC86U_300438648260,mtd-utils,1.5.0,8
asus,FW_RT_AC86U_300438648260,mtd-utils,1.5.0,8
asus,FW_RT_AC86U_300438648260,mtd-utils,1.5.0,8
asus,FW_RT_AC86U_300438648260,mtd-utils,1.5.0,8
asus,FW_RT_AC86U_300438648260,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438445708,busybox,1.17.4,54
asus,FW_BLUECAVE_300438445708,ethtool,2.6.36,37
asus,FW_BLUECAVE_300438445708,wpa_supplicant,2.6,8
asus,FW_BLUECAVE_300438445708,wpa_supplicant,2.6,8
asus,FW_BLUECAVE_300438445708,avahi,0.7,2
asus,FW_BLUECAVE_300438445708,bridge-utils,1.0.6,7
asus,FW_BLUECAVE_300438445708,dnsmasq,2.78,6
asus,FW_BLUECAVE_300438445708,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438445708,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438445708,openssl,1.0.2,80
asus,FW_BLUECAVE_300438445708,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438445708,wget,1.20.1,1
asus,FW_BLUECAVE_300438445708,mtd-utils,1.4.6,12
asus,FW_BLUECAVE_300438445708,mtd-utils,1.4.6,12
asus,FW_BLUECAVE_300438445708,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438445708,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438445708,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438445708,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438445708,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438445708,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438445708,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438445708,netatalk,3.0.5,17
asus,FW_BLUECAVE_300438445708,i2c-tools,3.1.2,3
